[    Mass   ]  [  Pressure ]  [Temperature]  [   Radius  ]  [  Density  ]  [   E_int   ]
1.8079581E+34  8.3212384E+04  3.4749435E+04  2.9811596E+13  1.8604379E-08  6.7090965E+12
1.8069328E+34  8.4897291E+04  3.4841694E+04  2.9762166E+13  1.8930824E-08  6.7269091E+12
1.8048526E+34  8.8351289E+04  3.5406784E+04  2.9663119E+13  1.9386588E-08  6.8360114E+12
1.8027125E+34  9.1949720E+04  3.5960030E+04  2.9562947E+13  1.9865766E-08  6.9428269E+12
1.8005110E+34  9.5699082E+04  3.6731530E+04  2.9461693E+13  2.0241548E-08  7.0917810E+12
1.7993946E+34  9.7616680E+04  3.6765006E+04  2.9411043E+13  2.0628344E-08  7.0982441E+12
1.7970978E+34  1.0160474E+05  3.7288210E+04  2.9308256E+13  2.1169831E-08  7.1992596E+12
1.7947353E+34  1.0576130E+05  3.7924084E+04  2.9204501E+13  2.1666394E-08  7.3220283E+12
1.7929128E+34  1.0900368E+05  3.8306707E+04  2.9125805E+13  2.2107585E-08  7.3959015E+12
1.7910555E+34  1.1234124E+05  3.8816162E+04  2.9046784E+13  2.2485449E-08  7.4942623E+12
1.7898058E+34  1.1460478E+05  3.8926867E+04  2.8994268E+13  2.2873270E-08  7.5156361E+12
1.7878777E+34  1.1812871E+05  3.9028376E+04  2.8914255E+13  2.3515268E-08  7.5352345E+12
1.7845910E+34  1.2422541E+05  4.0043159E+04  2.8780601E+13  2.4102222E-08  7.7311595E+12
1.7832314E+34  1.2677395E+05  4.0004195E+04  2.8726305E+13  2.4620647E-08  7.7236366E+12
1.7804736E+34  1.3200373E+05  4.0771305E+04  2.8617876E+13  2.5153971E-08  7.8717431E+12
1.7790753E+34  1.3468022E+05  4.1003812E+04  2.8563762E+13  2.5518465E-08  7.9166333E+12
1.7776374E+34  1.3745222E+05  4.0948697E+04  2.8508696E+13  2.6078741E-08  7.9059923E+12
1.7747207E+34  1.4314154E+05  4.1419552E+04  2.8398768E+13  2.6849441E-08  7.9969004E+12
1.7717215E+34  1.4907640E+05  4.2200268E+04  2.8288115E+13  2.7445343E-08  8.1476338E+12
1.7702009E+34  1.5211441E+05  4.2122890E+04  2.8232911E+13  2.8056092E-08  8.1326944E+12
1.7670737E+34  1.5843778E+05  4.2909552E+04  2.8121193E+13  2.8686643E-08  8.2845758E+12
1.7654660E+34  1.6172095E+05  4.3154654E+04  2.8064682E+13  2.9114787E-08  8.3318979E+12
1.7638582E+34  1.6502826E+05  4.3069803E+04  2.8008778E+13  2.9768737E-08  8.3155156E+12
1.7605520E+34  1.7191310E+05  4.3550612E+04  2.7895659E+13  3.0668298E-08  8.4083456E+12
1.7571525E+34  1.7909808E+05  4.4364695E+04  2.7781841E+13  3.1363779E-08  8.5655212E+12
1.7554049E+34  1.8282923E+05  4.4617764E+04  2.7724274E+13  3.1835583E-08  8.6143814E+12
1.7536573E+34  1.8658853E+05  4.4528114E+04  2.7667325E+13  3.2555593E-08  8.5970726E+12
1.7500639E+34  1.9441576E+05  4.5028771E+04  2.7552099E+13  3.3544115E-08  8.6937348E+12
1.7463696E+34  2.0258651E+05  4.5877981E+04  2.7436160E+13  3.4306877E-08  8.8576923E+12
1.7444706E+34  2.0683032E+05  4.5797703E+04  2.7377518E+13  3.5086939E-08  8.8421930E+12
1.7406194E+34  2.1554762E+05  4.6323451E+04  2.7260486E+13  3.6150747E-08  8.9436996E+12
1.7366605E+34  2.2464962E+05  4.7214739E+04  2.7142709E+13  3.6966051E-08  9.1157812E+12
1.7346538E+34  2.2931235E+05  4.7132914E+04  2.7083945E+13  3.7798809E-08  9.0999831E+12
1.7305282E+34  2.3902392E+05  4.7692870E+04  2.6965017E+13  3.8937035E-08  9.2080942E+12
1.7262875E+34  2.4916665E+05  4.8624500E+04  2.6845291E+13  3.9811608E-08  9.3879647E+12
1.7241082E+34  2.5443624E+05  4.8564122E+04  2.6784708E+13  4.0704122E-08  9.3763075E+12
1.7196889E+34  2.6526546E+05  4.9167092E+04  2.6663734E+13  4.1916127E-08  9.4927232E+12
1.7151469E+34  2.7657842E+05  5.0157185E+04  2.6541892E+13  4.2841049E-08  9.6838811E+12
1.7128449E+34  2.8237626E+05  5.0106297E+04  2.6481053E+13  4.3783537E-08  9.6740561E+12
1.7081133E+34  2.9445640E+05  5.1127571E+04  2.6357846E+13  4.4744617E-08  9.8712343E+12
1.7056822E+34  3.0073413E+05  5.1100215E+04  2.6295463E+13  4.5723026E-08  9.8659525E+12
1.7007529E+34  3.1364030E+05  5.2166439E+04  2.6170800E+13  4.6710619E-08  1.0071809E+13
1.6982548E+34  3.2025652E+05  5.2329062E+04  2.6108514E+13  4.7547753E-08  1.0103207E+13
1.6944046E+34  3.3056952E+05  5.2508816E+04  2.6013639E+13  4.8910888E-08  1.0137912E+13
1.6878470E+34  3.4846234E+05  5.4010634E+04  2.5855010E+13  5.0124671E-08  1.0427869E+13
1.6851378E+34  3.5595438E+05  5.4028083E+04  2.5790509E+13  5.1185829E-08  1.0431238E+13
1.6796456E+34  3.7136393E+05  5.4828814E+04  2.5661495E+13  5.2621815E-08  1.0585836E+13
